,cat,class,classcat,epsilon,feat,nc,ncx,nx
1162,BAAB**,Apuesto,Coo,-0.5032725922040558,ejerHistory,10,0,27
1163,BAA***,Apuesto,Coo,-0.9829694263089577,ejerHistory,10,0,103
1164,BABA**,Apuesto,Coo,-0.3492151478847891,ejerHistory,10,0,13
1165,BABB**,Apuesto,Coo,1.600042213326813,ejerHistory,10,1,25
1166,BAB***,Apuesto,Coo,1.0935504885817195,ejerHistory,10,1,38
1167,BA*A**,Apuesto,Coo,-0.9085790815703204,ejerHistory,10,0,88
1168,BA*B**,Apuesto,Coo,0.7467831623997797,ejerHistory,10,1,52
1169,BA****,Apuesto,Coo,-0.27243211884345897,ejerHistory,10,1,141
1170,BBAA**,Apuesto,Coo,1.7135338116965746,ejerHistory,10,3,125
1171,BBAB**,Apuesto,Coo,-0.5304958917673056,ejerHistory,10,0,30
1172,BBA***,Apuesto,Coo,1.2934663795133785,ejerHistory,10,3,156
1173,BBBA**,Apuesto,Coo,-0.9390426644746045,ejerHistory,10,0,94
1174,BBBB**,Apuesto,Coo,-1.5527014526707006,ejerHistory,10,0,257
1175,BBB***,Apuesto,Coo,-1.8197375230807513,ejerHistory,10,0,353
1176,BB*A**,Apuesto,Coo,0.6793548711400281,ejerHistory,10,3,219
1177,BB*B**,Apuesto,Coo,-1.640825308284734,ejerHistory,10,0,287
1178,BB****,Apuesto,Coo,-0.7993595780873617,ejerHistory,10,3,509
1179,B*AA**,Apuesto,Coo,0.8410169846562553,ejerHistory,10,3,200
1180,B*AB**,Apuesto,Coo,-0.7312381234904117,ejerHistory,10,0,57
1181,B*A***,Apuesto,Coo,0.38396549148199594,ejerHistory,10,3,259
1182,B*BA**,Apuesto,Coo,-1.0065451844081117,ejerHistory,10,0,108
1183,B*BB**,Apuesto,Coo,-1.0058734013196637,ejerHistory,10,1,282
1184,B*B***,Apuesto,Coo,-1.391258902025588,ejerHistory,10,1,392
1185,B**A**,Apuesto,Coo,0.08167850024997214,ejerHistory,10,3,308
1186,B**B**,Apuesto,Coo,-1.2172643503943243,ejerHistory,10,1,339
1187,B*****,Apuesto,Coo,-0.8374066617497827,ejerHistory,10,4,651
1188,*AAA**,Apuesto,Coo,-1.0217231440709322,ejerHistory,10,1,286
1189,*AAB**,Apuesto,Coo,0.46511690788232307,ejerHistory,10,1,68
1190,*AA***,Apuesto,Coo,-0.7227682283590573,ejerHistory,10,2,356
1191,*ABA**,Apuesto,Coo,-0.5730010526857581,ejerHistory,10,0,35
1192,*ABB**,Apuesto,Coo,2.8012760861011796,ejerHistory,10,3,74
1193,*AB***,Apuesto,Coo,1.9834253040624845,ejerHistory,10,3,109
1194,*A*A**,Apuesto,Coo,-1.1536213808915918,ejerHistory,10,1,321
1195,*A*B**,Apuesto,Coo,2.3440802810999743,ejerHistory,10,4,142
1196,*A****,Apuesto,Coo,0.3278821553872987,ejerHistory,10,5,465
1197,*BAA**,Apuesto,Coo,2.0011532294007566,ejerHistory,10,4,165
1198,*BAB**,Apuesto,Coo,-0.6351197609067001,ejerHistory,10,0,43
1199,*BA***,Apuesto,Coo,1.4832893248452415,ejerHistory,10,4,209
1200,*BBA**,Apuesto,Coo,-0.9971817698776689,ejerHistory,10,0,106
1201,*BBB**,Apuesto,Coo,-1.0374023625244768,ejerHistory,10,1,290
1202,*BB***,Apuesto,Coo,-1.4129425284506112,ejerHistory,10,1,399
1203,*B*A**,Apuesto,Coo,0.9378320474027559,ejerHistory,10,4,271
1204,*B*B**,Apuesto,Coo,-1.1963360576891764,ejerHistory,10,1,333
1205,*B****,Apuesto,Coo,-0.274958815376151,ejerHistory,10,5,608
1206,**AA**,Apuesto,Coo,0.3967823811255405,ejerHistory,10,5,451
1207,**AB**,Apuesto,Coo,-0.031256390587713616,ejerHistory,10,1,111
1208,**A***,Apuesto,Coo,0.3284219803759222,ejerHistory,10,6,565
1209,**BA**,Apuesto,Coo,-1.1541588069216242,ejerHistory,10,0,142
1210,**BB**,Apuesto,Coo,0.3370845016917058,ejerHistory,10,4,364
1211,**B***,Apuesto,Coo,-0.3374310571303258,ejerHistory,10,4,509
1212,***A**,Apuesto,Coo,-0.2187543714588365,ejerHistory,10,5,593
1213,***B**,Apuesto,Coo,0.27997234977527435,ejerHistory,10,5,475
1214,******,Apuesto,Coo,0.0,ejerHistory,10,10,1076
