,cat,class,classcat,epsilon,feat,nc,ncx,nx
728,******,Apuesto,Int,0.0,saludHistory,110,110,1076
729,AAAA**,Apuesto,Sec,-0.475506084670827,saludHistory,67,26,457
730,AAAB**,Apuesto,Sec,-0.2778019960848884,saludHistory,67,1,21
731,AAA***,Apuesto,Sec,-0.5567858721384632,saludHistory,67,27,481
732,AABA**,Apuesto,Sec,-0.20675875393507948,saludHistory,67,2,37
733,AABB**,Apuesto,Sec,-1.2624013174200923,saludHistory,67,0,24
734,AAB***,Apuesto,Sec,-0.9528687131217096,saludHistory,67,2,61
735,AA*A**,Apuesto,Sec,-0.5139371246106891,saludHistory,67,28,494
736,AA*B**,Apuesto,Sec,-1.111702462671442,saludHistory,67,1,45
737,AA****,Apuesto,Sec,-0.8544669430159015,saludHistory,67,29,543
738,ABAA**,Apuesto,Sec,-0.10178733215398399,saludHistory,67,3,51
739,ABAB**,Apuesto,Sec,-0.5153731797160811,saludHistory,67,0,4
740,ABA***,Apuesto,Sec,-0.23700192355969307,saludHistory,67,3,55
741,ABBA**,Apuesto,Sec,0.07050659387596339,saludHistory,67,1,15
742,ABBB**,Apuesto,Sec,-1.0932716106567424,saludHistory,67,0,18
743,ABB***,Apuesto,Sec,-0.7598990597127637,saludHistory,67,1,33
744,AB*A**,Apuesto,Sec,-0.055863360194309014,saludHistory,67,4,66
745,AB*B**,Apuesto,Sec,-1.2086572421653097,saludHistory,67,0,22
746,AB****,Apuesto,Sec,-0.6527077101516868,saludHistory,67,4,88
747,A*AA**,Apuesto,Sec,-0.48325728362101167,saludHistory,67,29,508
748,A*AB**,Apuesto,Sec,-0.46075900694019783,saludHistory,67,1,25
749,A*A***,Apuesto,Sec,-0.6033654814211293,saludHistory,67,30,536
750,A*BA**,Apuesto,Sec,-0.13653855709503532,saludHistory,67,3,52
751,A*BB**,Apuesto,Sec,-1.6699999703269375,saludHistory,67,0,42
752,A*B***,Apuesto,Sec,-1.2178434486903962,saludHistory,67,3,94
753,A**A**,Apuesto,Sec,-0.5018804672998927,saludHistory,67,32,560
754,A**B**,Apuesto,Sec,-1.6036733143434077,saludHistory,67,1,67
755,A*****,Apuesto,Sec,-1.0363986772019602,saludHistory,67,33,631
756,BAAA**,Apuesto,Sec,1.3226005457460117,saludHistory,67,8,82
757,BAAB**,Apuesto,Sec,-0.8148765464330533,saludHistory,67,0,10
758,BAA***,Apuesto,Sec,0.9799960008361136,saludHistory,67,8,92
759,BABA**,Apuesto,Sec,1.553811676158931,saludHistory,67,1,4
760,BABB**,Apuesto,Sec,0.8823820942582711,saludHistory,67,1,7
761,BAB***,Apuesto,Sec,1.6408811002339623,saludHistory,67,2,11
762,BA*A**,Apuesto,Sec,1.6265798172833323,saludHistory,67,9,86
763,BA*B**,Apuesto,Sec,-0.05876694361919651,saludHistory,67,1,17
764,BA****,Apuesto,Sec,1.4624235826079794,saludHistory,67,10,103
765,BBAA**,Apuesto,Sec,-0.6287668601144009,saludHistory,67,9,177
766,BBAB**,Apuesto,Sec,1.058281701419331,saludHistory,67,1,6
767,BBA***,Apuesto,Sec,-0.42674865686966945,saludHistory,67,10,183
768,BBBA**,Apuesto,Sec,-0.8700920450614736,saludHistory,67,3,78
769,BBBB**,Apuesto,Sec,2.9265303283826976,saludHistory,67,11,77
770,BBB***,Apuesto,Sec,1.4454537881904883,saludHistory,67,14,155
771,BB*A**,Apuesto,Sec,-1.0050676856413323,saludHistory,67,12,255
772,BB*B**,Apuesto,Sec,3.103304506549997,saludHistory,67,12,83
773,BB****,Apuesto,Sec,0.6648329848195806,saludHistory,67,24,338
774,B*AA**,Apuesto,Sec,0.22440510152715165,saludHistory,67,17,259
775,B*AB**,Apuesto,Sec,0.003846068505343901,saludHistory,67,1,16
776,B*A***,Apuesto,Sec,0.21870683781210304,saludHistory,67,18,275
777,B*BA**,Apuesto,Sec,-0.5054253851759003,saludHistory,67,4,82
778,B*BB**,Apuesto,Sec,3.0566612378887115,saludHistory,67,12,84
779,B*B***,Apuesto,Sec,1.8191370594629952,saludHistory,67,16,166
780,B**A**,Apuesto,Sec,-0.05227734794698533,saludHistory,67,21,341
781,B**B**,Apuesto,Sec,2.803014726694626,saludHistory,67,13,100
782,B*****,Apuesto,Sec,1.2887992415288068,saludHistory,67,34,441
783,*AAA**,Apuesto,Sec,0.06686540827673472,saludHistory,67,34,540
784,*AAB**,Apuesto,Sec,-0.6914650698134739,saludHistory,67,1,31
785,*AA***,Apuesto,Sec,-0.12810437462528487,saludHistory,67,35,574
786,*ABA**,Apuesto,Sec,0.28891504872816565,saludHistory,67,3,41
787,*ABB**,Apuesto,Sec,-0.6914650698134739,saludHistory,67,1,31
788,*AB***,Apuesto,Sec,-0.23569703048984508,saludHistory,67,4,72
789,*A*A**,Apuesto,Sec,0.1412122002963841,saludHistory,67,37,581
790,*A*B**,Apuesto,Sec,-0.9778792796374737,saludHistory,67,2,62
791,*A****,Apuesto,Sec,-0.20941830907048586,saludHistory,67,39,647
792,*BAA**,Apuesto,Sec,-0.6178516818509424,saludHistory,67,12,229
793,*BAB**,Apuesto,Sec,0.4937908624654025,saludHistory,67,1,10
794,*BA***,Apuesto,Sec,-0.5037825178217518,saludHistory,67,13,239
795,*BBA**,Apuesto,Sec,-0.7685236839740723,saludHistory,67,4,93
796,*BBB**,Apuesto,Sec,2.1588473141369877,saludHistory,67,11,95
797,*BB***,Apuesto,Sec,0.9941039607028471,saludHistory,67,15,188
798,*B*A**,Apuesto,Sec,-0.934063293359355,saludHistory,67,16,322
799,*B*B**,Apuesto,Sec,2.205860564978453,saludHistory,67,12,105
800,*B****,Apuesto,Sec,0.28272281209409844,saludHistory,67,28,427
801,**AA**,Apuesto,Sec,-0.2811302600468284,saludHistory,67,46,769
802,**AB**,Apuesto,Sec,-0.3573897172417019,saludHistory,67,2,41
803,**A***,Apuesto,Sec,-0.38078744510615337,saludHistory,67,48,813
804,**BA**,Apuesto,Sec,-0.4804330870787189,saludHistory,67,7,134
805,**BB**,Apuesto,Sec,1.5315785173755194,saludHistory,67,12,126
806,**B***,Apuesto,Sec,0.7212936824436315,saludHistory,67,19,260
807,***A**,Apuesto,Sec,-0.444506303139799,saludHistory,67,53,903
808,***B**,Apuesto,Sec,1.1532686507992658,saludHistory,67,14,167
809,******,Apuesto,Sec,0.0,saludHistory,67,67,1076
810,AAAA**,Apuesto,Acade,2.3376453636796484,saludHistory,234,120,457
811,AAAB**,Apuesto,Acade,1.2870517824495507,saludHistory,234,7,21
812,AAA***,Apuesto,Acade,2.585923752006134,saludHistory,234,128,481
813,AABA**,Apuesto,Acade,2.7711042688867957,saludHistory,234,15,37
814,AABB**,Apuesto,Acade,-1.0981577406229448,saludHistory,234,3,24
815,AAB***,Apuesto,Acade,1.4693662107254115,saludHistory,234,18,61
816,AA*A**,Apuesto,Acade,3.0067842283242765,saludHistory,234,135,494
817,AA*B**,Apuesto,Acade,0.07724272821594702,saludHistory,234,10,45
818,AA****,Apuesto,Acade,2.9036835698439853,saludHistory,234,146,543
819,ABAA**,Apuesto,Acade,-0.7097958496738537,saludHistory,234,9,51
820,ABAB**,Apuesto,Acade,-1.0543429019390982,saludHistory,234,0,4
821,ABA***,Apuesto,Acade,-0.96783305836407,saludHistory,234,9,55
822,ABBA**,Apuesto,Acade,-0.7899328341233744,saludHistory,234,2,15
823,ABBB**,Apuesto,Acade,-0.5225103186656175,saludHistory,234,3,18
824,ABB***,Apuesto,Acade,-0.9184720531810007,saludHistory,234,5,33
825,AB*A**,Apuesto,Acade,-1.0005310863457295,saludHistory,234,11,66
826,AB*B**,Apuesto,Acade,-0.9222016901656159,saludHistory,234,3,22
827,AB****,Apuesto,Acade,-1.327586183134251,saludHistory,234,14,88
828,A*AA**,Apuesto,Acade,1.9923014356108542,saludHistory,234,129,508
829,A*AB**,Apuesto,Acade,0.7578652825049417,saludHistory,234,7,25
830,A*A***,Apuesto,Acade,2.139633352280938,saludHistory,234,137,536
831,A*BA**,Apuesto,Acade,1.9132403686834745,saludHistory,234,17,52
832,A*BB**,Apuesto,Acade,-1.1721925215283513,saludHistory,234,6,42
833,A*B***,Apuesto,Acade,0.6394705204210855,saludHistory,234,23,94
834,A**A**,Apuesto,Acade,2.480560121927946,saludHistory,234,146,560
835,A**B**,Apuesto,Acade,-0.4651417567727451,saludHistory,234,13,67
836,A*****,Apuesto,Acade,2.1978283702823957,saludHistory,234,160,631
837,BAAA**,Apuesto,Acade,-1.2936966185257432,saludHistory,234,13,82
838,BAAB**,Apuesto,Acade,-0.13393493609664797,saludHistory,234,2,10
839,BAA***,Apuesto,Acade,-1.2655219986341928,saludHistory,234,15,92
840,BABA**,Apuesto,Acade,-1.0543429019390982,saludHistory,234,0,4
841,BABB**,Apuesto,Acade,0.4376733715415582,saludHistory,234,2,7
842,BAB***,Apuesto,Acade,-0.28665012396599227,saludHistory,234,2,11
843,BA*A**,Apuesto,Acade,-1.4906378716408402,saludHistory,234,13,86
844,BA*B**,Apuesto,Acade,0.17812675854735247,saludHistory,234,4,17
845,BA****,Apuesto,Acade,-1.2897143902213204,saludHistory,234,17,103
846,BBAA**,Apuesto,Acade,-1.3651871324223324,saludHistory,234,31,177
847,BBAB**,Apuesto,Acade,-0.3016714731359514,saludHistory,234,1,6
848,BBA***,Apuesto,Acade,-1.3972446053299634,saludHistory,234,32,183
849,BBBA**,Apuesto,Acade,-0.8132181012147606,saludHistory,234,14,78
850,BBBB**,Apuesto,Acade,-1.587156177087232,saludHistory,234,11,77
851,BBB***,Apuesto,Acade,-1.6955467445438712,saludHistory,234,25,155
852,BB*A**,Apuesto,Acade,-1.5871517700179592,saludHistory,234,45,255
853,BB*B**,Apuesto,Acade,-1.6098224066833289,saludHistory,234,12,83
854,BB****,Apuesto,Acade,-2.1763093948173933,saludHistory,234,57,338
855,B*AA**,Apuesto,Acade,-1.8565009127373706,saludHistory,234,44,259
856,B*AB**,Apuesto,Acade,-0.2906201588678284,saludHistory,234,3,16
857,B*A***,Apuesto,Acade,-1.8717845535561342,saludHistory,234,47,275
858,B*BA**,Apuesto,Acade,-1.0260009336154163,saludHistory,234,14,82
859,B*BB**,Apuesto,Acade,-1.3932409287479095,saludHistory,234,13,84
860,B*B***,Apuesto,Acade,-1.7121956380862913,saludHistory,234,27,166
861,B**A**,Apuesto,Acade,-2.1210871422578528,saludHistory,234,58,341
862,B**B**,Apuesto,Acade,-1.3931744670067057,saludHistory,234,16,100
863,B*****,Apuesto,Acade,-2.5285777572959445,saludHistory,234,74,441
864,*AAA**,Apuesto,Acade,1.623686193654672,saludHistory,234,133,540
865,*AAB**,Apuesto,Acade,0.983244333509436,saludHistory,234,9,31
866,*AA***,Apuesto,Acade,1.8385323160624305,saludHistory,234,143,574
867,*ABA**,Apuesto,Acade,2.3031387278483217,saludHistory,234,15,41
868,*ABB**,Apuesto,Acade,-0.7582715559657133,saludHistory,234,5,31
869,*AB***,Apuesto,Acade,1.2404310004094332,saludHistory,234,20,72
870,*A*A**,Apuesto,Acade,2.177168441407128,saludHistory,234,148,581
871,*A*B**,Apuesto,Acade,0.15907977658353878,saludHistory,234,14,62
872,*A****,Apuesto,Acade,2.124780799296065,saludHistory,234,163,647
873,*BAA**,Apuesto,Acade,-1.5700231327907324,saludHistory,234,40,229
874,*BAB**,Apuesto,Acade,-0.9004987192881014,saludHistory,234,1,10
875,*BA***,Apuesto,Acade,-1.7210241822786172,saludHistory,234,41,239
876,*BBA**,Apuesto,Acade,-1.0619986939703003,saludHistory,234,16,93
877,*BBB**,Apuesto,Acade,-1.6563458607473798,saludHistory,234,14,95
878,*BB***,Apuesto,Acade,-1.924368169037935,saludHistory,234,30,188
879,*B*A**,Apuesto,Acade,-1.8947629597591256,saludHistory,234,56,322
880,*B*B**,Apuesto,Acade,-1.8533991121227735,saludHistory,234,15,105
881,*B****,Apuesto,Acade,-2.564462387137647,saludHistory,234,71,427
882,**AA**,Apuesto,Acade,0.503853891935472,saludHistory,234,173,769
883,**AB**,Apuesto,Acade,0.41024438690362697,saludHistory,234,10,41
884,**A***,Apuesto,Acade,0.6117076611606274,saludHistory,234,184,813
885,**BA**,Apuesto,Acade,0.38923655671838064,saludHistory,234,31,134
886,**BB**,Apuesto,Acade,-1.814342122577698,saludHistory,234,19,126
887,**B***,Apuesto,Acade,-0.9836079057014361,saludHistory,234,50,260
888,***A**,Apuesto,Acade,0.6149105090174749,saludHistory,234,204,903
889,***B**,Apuesto,Acade,-1.3726923090851844,saludHistory,234,29,167
890,******,Apuesto,Acade,0.0,saludHistory,234,234,1076
891,AAAA**,Apuesto,Jef,0.6936073739594428,saludHistory,96,45,457
892,AAAB**,Apuesto,Jef,-0.668758864746625,saludHistory,96,1,21
893,AAA***,Apuesto,Jef,0.49353378883158394,saludHistory,96,46,481
894,AABA**,Apuesto,Jef,-0.7503752814845801,saludHistory,96,2,37
895,AABB**,Apuesto,Jef,-0.1011554561249905,saludHistory,96,2,24
896,AAB***,Apuesto,Jef,-0.6478554924940267,saludHistory,96,4,61
897,AA*A**,Apuesto,Jef,0.46176668299636137,saludHistory,96,47,494
898,AA*B**,Apuesto,Jef,-0.5307227776030219,saludHistory,96,3,45
899,AA****,Apuesto,Jef,0.23393096046893877,saludHistory,96,50,543
900,ABAA**,Apuesto,Jef,0.22095896107269486,saludHistory,96,5,51
901,ABAB**,Apuesto,Jef,-0.6259686371487613,saludHistory,96,0,4
902,ABA***,Apuesto,Jef,0.04396124677833329,saludHistory,96,5,55
903,ABBA**,Apuesto,Jef,-0.30641293851417056,saludHistory,96,1,15
904,ABBB**,Apuesto,Jef,1.1526736149426835,saludHistory,96,3,18
905,ABB***,Apuesto,Jef,0.6447223222517817,saludHistory,96,4,33
906,AB*A**,Apuesto,Jef,0.04815713303308891,saludHistory,96,6,66
907,AB*B**,Apuesto,Jef,0.7757185907895175,saludHistory,96,3,22
908,AB****,Apuesto,Jef,0.42956459597484076,saludHistory,96,9,88
909,A*AA**,Apuesto,Jef,0.7278805623325765,saludHistory,96,50,508
910,A*AB**,Apuesto,Jef,-0.8633150787343331,saludHistory,96,1,25
911,A*A***,Apuesto,Jef,0.4816095131110872,saludHistory,96,51,536
912,A*BA**,Apuesto,Jef,-0.7975322515783874,saludHistory,96,3,52
913,A*BB**,Apuesto,Jef,0.6781356758178811,saludHistory,96,5,42
914,A*B***,Apuesto,Jef,-0.13988809290016024,saludHistory,96,8,94
915,A**A**,Apuesto,Jef,0.4502351318536754,saludHistory,96,53,560
916,A**B**,Apuesto,Jef,0.009559280073117196,saludHistory,96,6,67
917,A*****,Apuesto,Jef,0.37742535151301754,saludHistory,96,59,631
918,BAAA**,Apuesto,Jef,0.6523829658234231,saludHistory,96,9,82
919,BAAB**,Apuesto,Jef,0.11959398433213686,saludHistory,96,1,10
920,BAA***,Apuesto,Jef,0.6553366572074226,saludHistory,96,10,92
921,BABA**,Apuesto,Jef,1.1280476481951636,saludHistory,96,1,4
922,BABB**,Apuesto,Jef,-0.828078671210825,saludHistory,96,0,7
923,BAB***,Apuesto,Jef,0.019660067234399375,saludHistory,96,1,11
924,BA*A**,Apuesto,Jef,0.8803116403210836,saludHistory,96,10,86
925,BA*B**,Apuesto,Jef,-0.4396445324645473,saludHistory,96,1,17
926,BA****,Apuesto,Jef,0.6257800099322897,saludHistory,96,11,103
927,BBAA**,Apuesto,Jef,0.3185723394257158,saludHistory,96,17,177
928,BBAB**,Apuesto,Jef,2.0976447217498024,saludHistory,96,2,6
929,BBA***,Apuesto,Jef,0.693129977855525,saludHistory,96,19,183
930,BBBA**,Apuesto,Jef,-1.9697897135952864,saludHistory,96,2,78
931,BBBB**,Apuesto,Jef,-0.747539179328516,saludHistory,96,5,77
932,BBB***,Apuesto,Jef,-1.924219644958757,saludHistory,96,7,155
933,BB*A**,Apuesto,Jef,-0.8240098686132923,saludHistory,96,19,255
934,BB*B**,Apuesto,Jef,-0.15602665169665372,saludHistory,96,7,83
935,BB****,Apuesto,Jef,-0.7930394470805657,saludHistory,96,26,338
936,B*AA**,Apuesto,Jef,0.6304360683091872,saludHistory,96,26,259
937,B*AB**,Apuesto,Jef,1.3790871537183649,saludHistory,96,3,16
938,B*A***,Apuesto,Jef,0.9444696299405423,saludHistory,96,29,275
939,B*BA**,Apuesto,Jef,-1.6720013759845342,saludHistory,96,3,82
940,B*BB**,Apuesto,Jef,-0.9547599962659264,saludHistory,96,5,84
941,B*B***,Apuesto,Jef,-1.854311801281658,saludHistory,96,8,166
942,B**A**,Apuesto,Jef,-0.2704786072141757,saludHistory,96,29,341
943,B**B**,Apuesto,Jef,-0.32341712919352644,saludHistory,96,8,100
944,B*****,Apuesto,Jef,-0.39185139885006715,saludHistory,96,37,441
945,*AAA**,Apuesto,Jef,0.8788327137604243,saludHistory,96,54,540
946,*AAB**,Apuesto,Jef,-0.48250043632676537,saludHistory,96,2,31
947,*AA***,Apuesto,Jef,0.7010859338507932,saludHistory,96,56,574
948,*ABA**,Apuesto,Jef,-0.36048954602378425,saludHistory,96,3,41
949,*ABB**,Apuesto,Jef,-0.48250043632676537,saludHistory,96,2,31
950,*AB***,Apuesto,Jef,-0.5886319926973969,saludHistory,96,5,72
951,*A*A**,Apuesto,Jef,0.7514939982978432,saludHistory,96,57,581
952,*A*B**,Apuesto,Jef,-0.6823586609042475,saludHistory,96,4,62
953,*A****,Apuesto,Jef,0.4516844141620907,saludHistory,96,61,647
954,*BAA**,Apuesto,Jef,0.36366880271628593,saludHistory,96,22,229
955,*BAB**,Apuesto,Jef,1.2289312872750606,saludHistory,96,2,10
956,*BA***,Apuesto,Jef,0.6073581770716046,saludHistory,96,24,239
957,*BBA**,Apuesto,Jef,-1.9270133661953985,saludHistory,96,3,93
958,*BBB**,Apuesto,Jef,-0.17126140554636682,saludHistory,96,8,95
959,*BB***,Apuesto,Jef,-1.4770794909382148,saludHistory,96,11,188
960,*B*A**,Apuesto,Jef,-0.7289274985170975,saludHistory,96,25,322
961,*B*B**,Apuesto,Jef,0.21635433869101017,saludHistory,96,10,105
962,*B****,Apuesto,Jef,-0.5257053549456951,saludHistory,96,35,427
963,**AA**,Apuesto,Jef,0.9348986811395839,saludHistory,96,76,769
964,**AB**,Apuesto,Jef,0.1873730973682948,saludHistory,96,4,41
965,**A***,Apuesto,Jef,0.9183955540439049,saludHistory,96,80,813
966,**BA**,Apuesto,Jef,-1.804768280711021,saludHistory,96,6,134
967,**BB**,Apuesto,Jef,-0.3880364575771548,saludHistory,96,10,126
968,**B***,Apuesto,Jef,-1.5657773843599547,saludHistory,96,16,260
969,***A**,Apuesto,Jef,0.16751541071340836,saludHistory,96,82,903
970,***B**,Apuesto,Jef,-0.2442128249411524,saludHistory,96,14,167
971,******,Apuesto,Jef,0.0,saludHistory,96,96,1076
972,AAAA**,Apuesto,Asi,-0.628827748658112,saludHistory,54,20,457
973,AAAB**,Apuesto,Asi,-1.0533703247651751,saludHistory,54,0,21
974,AAA***,Apuesto,Asi,-0.8644807892592338,saludHistory,54,20,481
975,AABA**,Apuesto,Asi,-0.6452198668536557,saludHistory,54,1,37
976,AABB**,Apuesto,Asi,-0.19115899216634452,saludHistory,54,1,24
977,AAB***,Apuesto,Asi,-0.6224132918569687,saludHistory,54,2,61
978,AA*A**,Apuesto,Asi,-0.781401716348119,saludHistory,54,21,494
979,AA*B**,Apuesto,Asi,-0.8591917131853883,saludHistory,54,1,45
980,AA****,Apuesto,Asi,-1.0321105211982582,saludHistory,54,22,543
981,ABAA**,Apuesto,Asi,0.28253413514289627,saludHistory,54,3,51
982,ABAB**,Apuesto,Asi,-0.45972849981491726,saludHistory,54,0,4
983,ABA***,Apuesto,Asi,0.1480866925318103,saludHistory,54,3,55
984,ABBA**,Apuesto,Asi,0.2923571228808549,saludHistory,54,1,15
985,ABBB**,Apuesto,Asi,0.10434574855333333,saludHistory,54,1,18
986,ABB***,Apuesto,Asi,0.2741715746371277,saludHistory,54,2,33
987,AB*A**,Apuesto,Asi,0.38773715926901337,saludHistory,54,4,66
988,AB*B**,Apuesto,Asi,-0.10164461013739459,saludHistory,54,1,22
989,AB****,Apuesto,Asi,0.284967924849481,saludHistory,54,5,88
990,A*AA**,Apuesto,Asi,-0.5069070455241458,saludHistory,54,23,508
991,A*AB**,Apuesto,Asi,-1.149321249537293,saludHistory,54,0,25
992,A*A***,Apuesto,Asi,-0.7714908095577093,saludHistory,54,23,536
993,A*BA**,Apuesto,Asi,-0.3872396685690465,saludHistory,54,2,52
994,A*BB**,Apuesto,Asi,-0.07619228815704353,saludHistory,54,2,42
995,A*B***,Apuesto,Asi,-0.3389464157348852,saludHistory,54,4,94
996,A**A**,Apuesto,Asi,-0.6008002787558835,saludHistory,54,25,560
997,A**B**,Apuesto,Asi,-0.7623848213231144,saludHistory,54,2,67
998,A*****,Apuesto,Asi,-0.8510198712451559,saludHistory,54,27,631
999,BAAA**,Apuesto,Asi,0.4475151005884942,saludHistory,54,5,82
1000,BAAB**,Apuesto,Asi,0.7215101780399866,saludHistory,54,1,10
1001,BAA***,Apuesto,Asi,0.6603690181536908,saludHistory,54,6,92
1002,BABA**,Apuesto,Asi,-0.45972849981491726,saludHistory,54,0,4
1003,BABB**,Apuesto,Asi,1.1230111669591456,saludHistory,54,1,7
1004,BAB***,Apuesto,Asi,0.6186262834610969,saludHistory,54,1,11
1005,BA*A**,Apuesto,Asi,0.33783626023142976,saludHistory,54,5,86
1006,BA*B**,Apuesto,Asi,1.2739968998818452,saludHistory,54,2,17
1007,BA****,Apuesto,Asi,0.8262762807612462,saludHistory,54,7,103
1008,BBAA**,Apuesto,Asi,0.7288610775242921,saludHistory,54,11,177
1009,BBAB**,Apuesto,Asi,1.3068323828099182,saludHistory,54,1,6
1010,BBA***,Apuesto,Asi,0.9534430466291514,saludHistory,54,12,183
1011,BBBA**,Apuesto,Asi,0.5629543944681339,saludHistory,54,5,78
1012,BBBB**,Apuesto,Asi,-0.4511440751302246,saludHistory,54,3,77
1013,BBB***,Apuesto,Asi,0.08137458376804461,saludHistory,54,8,155
1014,BB*A**,Apuesto,Asi,0.9185924150915374,saludHistory,54,16,255
1015,BB*B**,Apuesto,Asi,-0.08316845395321451,saludHistory,54,4,83
1016,BB****,Apuesto,Asi,0.75666103462787,saludHistory,54,20,338
1017,B*AA**,Apuesto,Asi,0.8543391581885846,saludHistory,54,16,259
1018,B*AB**,Apuesto,Asi,1.3706720087074384,saludHistory,54,2,16
1019,B*A***,Apuesto,Asi,1.1597317629366128,saludHistory,54,18,275
1020,B*BA**,Apuesto,Asi,0.4475151005884942,saludHistory,54,5,82
1021,B*BB**,Apuesto,Asi,-0.10775216725992992,saludHistory,54,4,84
1022,B*B***,Apuesto,Asi,0.2378790112090211,saludHistory,54,9,166
1023,B**A**,Apuesto,Asi,0.9640165973833681,saludHistory,54,21,341
1024,B**B**,Apuesto,Asi,0.44951231093014105,saludHistory,54,6,100
1025,B*****,Apuesto,Asi,1.0617539162392131,saludHistory,54,27,441
1026,*AAA**,Apuesto,Asi,-0.413989409593191,saludHistory,54,25,540
1027,*AAB**,Apuesto,Asi,-0.4571913544780135,saludHistory,54,1,31
1028,*AA***,Apuesto,Asi,-0.5365728189663411,saludHistory,54,26,574
1029,*ABA**,Apuesto,Asi,-0.7565332250172602,saludHistory,54,1,41
1030,*ABB**,Apuesto,Asi,0.3654472699673752,saludHistory,54,2,31
1031,*AB***,Apuesto,Asi,-0.3310970867557697,saludHistory,54,3,72
1032,*A*A**,Apuesto,Asi,-0.6000852894060984,saludHistory,54,26,581
1033,*A*B**,Apuesto,Asi,-0.06487286429122405,saludHistory,54,3,62
1034,*A****,Apuesto,Asi,-0.6248846340443731,saludHistory,54,29,647
1035,*BAA**,Apuesto,Asi,0.7589302722891268,saludHistory,54,14,229
1036,*BAB**,Apuesto,Asi,0.7215101780399866,saludHistory,54,1,10
1037,*BA***,Apuesto,Asi,0.8904688613264974,saludHistory,54,15,239
1038,*BBA**,Apuesto,Asi,0.6329732390708337,saludHistory,54,6,93
1039,*BBB**,Apuesto,Asi,-0.3607413422427455,saludHistory,54,4,95
1040,*BB***,Apuesto,Asi,0.188756678610372,saludHistory,54,10,188
1041,*B*A**,Apuesto,Asi,0.9801895073190741,saludHistory,54,20,322
1042,*B*B**,Apuesto,Asi,-0.12047058535806528,saludHistory,54,5,105
1043,*B****,Apuesto,Asi,0.7914456477497605,saludHistory,54,25,427
1044,**AA**,Apuesto,Asi,0.06723394782525877,saludHistory,54,39,769
1045,**AB**,Apuesto,Asi,-0.04121710013275056,saludHistory,54,2,41
1046,**A***,Apuesto,Asi,0.03194818368590414,saludHistory,54,41,813
1047,**BA**,Apuesto,Asi,0.10884713042377571,saludHistory,54,7,134
1048,**BB**,Apuesto,Asi,-0.13196891423292786,saludHistory,54,6,126
1049,**B***,Apuesto,Asi,-0.01372759133239433,saludHistory,54,13,260
1050,***A**,Apuesto,Asi,0.10397522215272507,saludHistory,54,46,903
1051,***B**,Apuesto,Asi,-0.13505270691119248,saludHistory,54,8,167
1052,******,Apuesto,Asi,0.0,saludHistory,54,54,1076
1053,AAAA**,Apuesto,InvE,0.6439207874759021,saludHistory,3,2,457
1054,AAAB**,Apuesto,InvE,-0.24230948454423568,saludHistory,3,0,21
1055,AAA***,Apuesto,InvE,0.5697878820487668,saludHistory,3,2,481
1056,AABA**,Apuesto,InvE,-0.32163376045133846,saludHistory,3,0,37
1057,AABB**,Apuesto,InvE,-0.2590397350658073,saludHistory,3,0,24
1058,AAB***,Apuesto,InvE,-0.41297682768532257,saludHistory,3,0,61
1059,AA*A**,Apuesto,InvE,0.5313134865133844,saludHistory,3,2,494
1060,AA*B**,Apuesto,InvE,-0.3547047654642616,saludHistory,3,0,45
1061,AA****,Apuesto,InvE,0.39558633925092124,saludHistory,3,2,543
1062,ABAA**,Apuesto,InvE,-0.37761205850554846,saludHistory,3,0,51
1063,ABAB**,Apuesto,InvE,-0.10575252900282783,saludHistory,3,0,4
1064,ABA***,Apuesto,InvE,-0.392140872798656,saludHistory,3,0,55
1065,ABBA**,Apuesto,InvE,-0.20478889182363452,saludHistory,3,0,15
1066,ABBB**,Apuesto,InvE,-0.2243349911565798,saludHistory,3,0,18
1067,ABB***,Apuesto,InvE,-0.30375101394328713,saludHistory,3,0,33
1068,AB*A**,Apuesto,InvE,-0.4295688035031758,saludHistory,3,0,66
1069,AB*B**,Apuesto,InvE,-0.248011664338024,saludHistory,3,0,22
1070,AB****,Apuesto,InvE,-0.496023328676048,saludHistory,3,0,88
1071,A*AA**,Apuesto,InvE,0.49109702048888254,saludHistory,3,2,508
1072,A*AB**,Apuesto,InvE,-0.26438132250706964,saludHistory,3,0,25
1073,A*A***,Apuesto,InvE,0.4141484273135041,saludHistory,3,2,536
1074,A*BA**,Apuesto,InvE,-0.3812961658296884,saludHistory,3,0,52
1075,A*BB**,Apuesto,InvE,-0.342677359334092,saludHistory,3,0,42
1076,A*B***,Apuesto,InvE,-0.5126544047178446,saludHistory,3,0,94
1077,A**A**,Apuesto,InvE,0.3515503193511605,saludHistory,3,2,560
1078,A**B**,Apuesto,InvE,-0.4328108782029092,saludHistory,3,0,67
1079,A*****,Apuesto,InvE,0.18172915035399176,saludHistory,3,2,631
1080,BAAA**,Apuesto,InvE,-0.47881493972632666,saludHistory,3,0,82
1081,BAAB**,Apuesto,InvE,-0.16720942998597552,saludHistory,3,0,10
1082,BAA***,Apuesto,InvE,-0.5071713122618043,saludHistory,3,0,92
1083,BABA**,Apuesto,InvE,-0.10575252900282783,saludHistory,3,0,4
1084,BABB**,Apuesto,InvE,-0.13989744612881394,saludHistory,3,0,7
1085,BAB***,Apuesto,InvE,-0.1753707296667786,saludHistory,3,0,11
