,cat,class,classcat,epsilon,feat,nc,ncx,nx
251,AA****,Apuesto,Admin,-1.8395412198161407,estresHistory,74,19,414
252,ABAA**,Apuesto,Admin,-0.47069829639328936,estresHistory,74,0,3
253,ABAB**,Apuesto,Admin,0.2901050094297681,estresHistory,74,1,11
254,ABA***,Apuesto,Admin,0.9880350900082397,estresHistory,74,2,15
255,ABBA**,Apuesto,Admin,-0.27175778812976387,estresHistory,74,0,1
256,ABBB**,Apuesto,Admin,0.8404720931995493,estresHistory,74,7,75
257,ABB***,Apuesto,Admin,0.803751605790327,estresHistory,74,7,76
258,AB*A**,Apuesto,Admin,-0.5435155762595277,estresHistory,74,0,4
259,AB*B**,Apuesto,Admin,0.8886360064208654,estresHistory,74,8,86
260,AB****,Apuesto,Admin,1.1011468668463846,estresHistory,74,9,92
261,A*AA**,Apuesto,Admin,-1.646505352571309,estresHistory,74,3,106
262,A*AB**,Apuesto,Admin,-1.3656658823332486,estresHistory,74,5,130
263,A*A***,Apuesto,Admin,-1.8735574009742786,estresHistory,74,9,237
264,A*BA**,Apuesto,Admin,0.11611369741722863,estresHistory,74,1,13
265,A*BB**,Apuesto,Admin,0.13180426081488775,estresHistory,74,18,254
266,A*B***,Apuesto,Admin,0.15417670660425709,estresHistory,74,19,267
267,A**A**,Apuesto,Admin,-1.534071748850633,estresHistory,74,4,120
268,A**B**,Apuesto,Admin,-0.6874070694122079,estresHistory,74,23,384
269,A*****,Apuesto,Admin,-1.194397038130182,estresHistory,74,28,506
270,BAAA**,Apuesto,Admin,0.9880350900082397,estresHistory,74,2,15
271,BAAB**,Apuesto,Admin,0.8888476001877613,estresHistory,74,4,38
272,BAA***,Apuesto,Admin,1.2782592823050025,estresHistory,74,6,53
273,BABA**,Apuesto,Admin,-0.7190035242363361,estresHistory,74,0,7
274,BABB**,Apuesto,Admin,-0.5834017003320766,estresHistory,74,4,77
275,BAB***,Apuesto,Admin,-0.7661230417421393,estresHistory,74,4,84
276,BA*A**,Apuesto,Admin,0.4102704388479527,estresHistory,74,2,22
277,BA*B**,Apuesto,Admin,0.03356042367913549,estresHistory,74,8,115
278,BA****,Apuesto,Admin,0.1713133842941185,estresHistory,74,10,138
279,BBAA**,Apuesto,Admin,2.035473038546333,estresHistory,74,5,31
280,BBAB**,Apuesto,Admin,-0.3931899571876157,estresHistory,74,2,38
281,BBA***,Apuesto,Admin,1.0323776092491437,estresHistory,74,7,70
282,BBBA**,Apuesto,Admin,1.8037811099810772,estresHistory,74,5,34
283,BBBB**,Apuesto,Admin,0.45605422096721887,estresHistory,74,24,319
284,BBB***,Apuesto,Admin,0.9145638854133166,estresHistory,74,29,358
285,BB*A**,Apuesto,Admin,2.7102575740971946,estresHistory,74,10,65
286,BB*B**,Apuesto,Admin,0.3028193512143856,estresHistory,74,26,357
287,BB****,Apuesto,Admin,1.2539467247632397,estresHistory,74,36,428
288,B*AA**,Apuesto,Admin,2.2351725339681217,estresHistory,74,7,46
289,B*AB**,Apuesto,Admin,0.35048288051234383,estresHistory,74,6,76
290,B*A***,Apuesto,Admin,1.6178981793422909,estresHistory,74,13,123
291,B*BA**,Apuesto,Admin,1.3455082307876782,estresHistory,74,5,41
292,B*BB**,Apuesto,Admin,0.1520652212278172,estresHistory,74,28,396
293,B*B***,Apuesto,Admin,0.48909945178610714,estresHistory,74,33,442
294,B**A**,Apuesto,Admin,2.5489619241901367,estresHistory,74,12,87
295,B**B**,Apuesto,Admin,0.27992366295929394,estresHistory,74,34,472
296,B*****,Apuesto,Admin,1.1750080538228589,estresHistory,74,46,566
297,*AAA**,Apuesto,Admin,-1.1332175341057396,estresHistory,74,5,118
298,*AAB**,Apuesto,Admin,-0.882199787350634,estresHistory,74,8,157
299,*AA***,Apuesto,Admin,-1.4088916564825835,estresHistory,74,13,275
300,*ABA**,Apuesto,Admin,-0.27802728502181134,estresHistory,74,1,19
301,*ABB**,Apuesto,Admin,-0.6435885455370421,estresHistory,74,15,256
302,*AB***,Apuesto,Admin,-0.6940374805747276,estresHistory,74,16,275
303,*A*A**,Apuesto,Admin,-1.1741844368772054,estresHistory,74,6,138
304,*A*B**,Apuesto,Admin,-1.0506311693228596,estresHistory,74,23,413
305,*A****,Apuesto,Admin,-1.5074327355223336,estresHistory,74,29,552
306,*BAA**,Apuesto,Admin,1.8037811099810772,estresHistory,74,5,34
307,*BAB**,Apuesto,Admin,-0.20880231597615065,estresHistory,74,3,49
308,*BA***,Apuesto,Admin,1.3519251722558547,estresHistory,74,9,85
309,*BBA**,Apuesto,Admin,1.7318906216021923,estresHistory,74,5,35
